"","partID_given","partID","dyadID","gender_baseline","Progress","Duration","RecordedDate","DistributionChannel","day","gender","gender_6_TEXT","gate1","gate2","gate3","gate4","gate5","gate6","beds","vaccum","food","dishes","garbage","yardwork","pets","laundry","errands","cars","finances","events","calls","other_chores","fair_chores","satisfied_chores","homeschool","attention","worrying","activities","clothes","sick","getting_up","put_to_bed","discipline","reading","playing","picking_up","hygiene","dressing","comforting","feeding","other_childcare","fair_childcare","satisfied_childcare","wfibs1","wfibs2","wfibs3","covid_pres1","covid_pres2","covid_pres3","covid_pres4","covid_pres5","covid_pres6","qmi1","qmi2","qmi3","qmi4","comm1","comm2","comm3","comm4","comments","ResponseID","RecordedDate_lag","dist","first_sec","prob","rec_num","weekish","day_of_study","week","problems","ID_check"
"152","","R_1FKRKl4CCYIfiS7",1796138,"",100,484,2020-09-28 17:08:00,"email","Monday","Man",NA,"Somewhat disagree","Strongly disagree","Strongly disagree","Somewhat disagree","Strongly disagree","Strongly disagree","Yes","No","No","No","No","No","No","No","No","No","No","No","No","no","Fair to both you and your partner","Very satisfied","No","Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","Yes","No","no","Fair to both you and your partner","Very satisfied","Somewhat agree","Somewhat agree","Strongly disagree","Somewhat disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Somewhat agree","Somewhat true about me","Somewhat true about me","Somewhat true about me","Somewhat true about me","Strongly disagree","Somewhat agree","Strongly disagree","Strongly disagree","No, no comments.",3,NA,NA,1,0,1,1,1,1,0,0
"153","","R_1FKRKl4CCYIfiS7",1796138,"Man",100,178,2020-09-30 06:13:00,"email","Tuesday","Man",NA,"Somewhat disagree","Strongly disagree","Strongly disagree","Somewhat disagree","Strongly disagree","Strongly disagree","Yes","No","Yes","No","Yes","No","No","No","No","No","Yes","No","No","no","Fair to both you and your partner","Very satisfied","No","Yes","Yes","No","No","No","No","Yes","Yes","No","Yes","No","No","No","Yes","No","no","Fair to both you and your partner","Very satisfied","Somewhat disagree","Somewhat disagree","Strongly disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","Strongly agree","Strongly agree","A little true about me","A little true about me","Not true about me","Not true about me","Strongly disagree","Somewhat agree","Strongly disagree","Strongly disagree","No comments, thanks.",11,NA,NA,1,0,2,1,2,1,0,0
"154","","R_1FKRKl4CCYIfiS7",1796138,"Man",100,173,2020-10-01 18:02:00,"email","Thursday","Man",NA,"Somewhat disagree","Strongly disagree","Strongly disagree","Somewhat disagree","Strongly disagree","Strongly disagree","Yes","No","Yes","No","Yes","No","No","No","No","No","Yes","No","No","no","Fair to both you and your partner","Very satisfied","No","Yes","Yes","No","No","No","No","Yes","No","No","Yes","No","Yes","No","Yes","No","no","Fair to both you and your partner","Very satisfied","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Strongly agree","Somewhat disagree","Strongly disagree","Strongly agree","Strongly agree","A little true about me","A little true about me","A little true about me","A little true about me","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","No comments about that, BUT I would like to point out....I never got a survey about yesterday.",9,NA,NA,1,0,3,1,4,1,0,0
"155","","R_1FKRKl4CCYIfiS7",1796138,"Man",100,116,2020-10-03 09:11:00,"email","Friday","Man",NA,"Somewhat disagree","Strongly disagree","Strongly disagree","Somewhat disagree","Strongly disagree","Strongly disagree","Yes","No","Yes","No","No","No","No","No","Yes","No","Yes","No","No","no","Fair to both you and your partner","Very satisfied","No","Yes","Yes","No","No","No","No","Yes","Yes","No","No","No","No","No","Yes","No","no","Fair to both you and your partner","Very satisfied","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Strongly agree","Somewhat disagree","Somewhat disagree","Strongly agree","Strongly agree","A little true about me","A little true about me","A little true about me","A little true about me","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","I'm not getting these surveys every day like you said I would.",1,NA,NA,1,0,4,1,5,1,0,0
"156","","R_1FKRKl4CCYIfiS7",1796138,"Man",100,155,2020-10-04 14:46:00,"email","Saturday","Man",NA,"Somewhat disagree","Strongly disagree","Strongly disagree","Somewhat disagree","Strongly disagree","Strongly disagree","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","No","no","Fair to both you and your partner","Very satisfied","No","Yes","Yes","Yes","No","No","No","Yes","Yes","No","Yes","Yes","Yes","No","Yes","Yes","no","Fair to both you and your partner","Very satisfied","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","A little true about me","A little true about me","A little true about me","A little true about me","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","No, no comments.",5,NA,NA,1,0,5,1,6,1,0,0
"157","","R_1FKRKl4CCYIfiS7",1796138,"Man",100,252,2020-10-04 17:26:00,"email","Sunday","Man",NA,"Somewhat disagree","Strongly disagree","Strongly disagree","Somewhat disagree","Strongly disagree","Strongly disagree","No","No","Yes","Yes","Yes","Yes","No","No","No","No","Yes","No","No","no","Fair to both you and your partner","Very satisfied","No","Yes","Yes","No","No","No","No","Yes","Yes","No","Yes","No","Yes","No","Yes","Yes","no","Fair to both you and your partner","Very satisfied","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Neither agree nor disagree","Strongly disagree","Strongly disagree","Strongly agree","Somewhat agree","A little true about me","A little true about me","A little true about me","A little true about me","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","No comments, thanks.",7,NA,NA,1,0,6,1,7,1,0,0
"158","","R_1FKRKl4CCYIfiS7",1796138,"Man",100,211,2020-10-05 17:13:00,"email","Monday","Man",NA,"Somewhat disagree","Strongly disagree","Strongly disagree","Somewhat disagree","Strongly disagree","Strongly disagree","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","no","Fair to both you and your partner","Very satisfied","No","Yes","No","No","No","No","No","Yes","No","No","Yes","No","No","No","Yes","Yes","no","Fair to both you and your partner","Very satisfied","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Somewhat true about me","Somewhat true about me","Somewhat true about me","Somewhat true about me","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","No comments, thanks.",4,2020-09-28 17:08:00,7.00347222222222,2,0,7,1,8,2,0,0
"159","","R_1FKRKl4CCYIfiS7",1796138,"Man",100,208,2020-10-06 17:08:00,"email","Tuesday","Man",NA,"Somewhat disagree","Strongly disagree","Strongly disagree","Somewhat disagree","Strongly disagree","Strongly disagree","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","no","Fair to both you and your partner","Very satisfied","No","Yes","Yes","No","No","No","No","Yes","No","No","Yes","No","No","No","Yes","No","no","Fair to both you and your partner","Very satisfied","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Strongly agree","Somewhat disagree","Strongly disagree","Strongly agree","Somewhat agree","Somewhat true about me","Somewhat true about me","Somewhat true about me","Somewhat true about me","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","No more comments.",12,2020-09-30 06:13:00,6.45486111111111,2,0,8,2,9,2,0,0
"160","","R_1FKRKl4CCYIfiS7",1796138,"Man",100,218,2020-10-09 14:46:00,"email","Thursday","Man",NA,"Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Yes","No","No","Yes","No","No","No","No","No","No","Yes","No","No","no","Fair to both you and your partner","Very satisfied","No","Yes","Yes","No","No","No","No","Yes","No","No","Yes","No","No","No","Yes","No","no","Fair to both you and your partner","Very satisfied","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Strongly agree","Somewhat disagree","Strongly disagree","Strongly agree","Strongly agree","A little true about me","A little true about me","A little true about me","A little true about me","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","no",10,2020-10-01 18:02:00,7.86388888888889,2,0,9,2,11,2,0,0
"161","","R_1FKRKl4CCYIfiS7",1796138,"Man",100,284,2020-10-10 10:51:00,"email","Friday","Man",NA,"Somewhat disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","no","Fair to both you and your partner","Very satisfied","No","Yes","Yes","No","No","No","No","Yes","Yes","No","Yes","No","No","No","Yes","No","no","Fair to both you and your partner","Very satisfied","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat agree","Strongly agree","Somewhat agree","Strongly disagree","Somewhat agree","Somewhat agree","Not true about me","Not true about me","Not true about me","Not true about me","Somewhat agree","Strongly disagree","Strongly disagree","Somewhat agree","no",2,2020-10-03 09:11:00,7.06944444444444,2,0,10,2,12,2,0,0
"162","","R_1FKRKl4CCYIfiS7",1796138,"Man",100,222,2020-10-10 14:20:00,"email","Wednesday","Man",NA,"Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","no","Fair to both you and your partner","Very satisfied","No","Yes","No","No","No","No","No","Yes","Yes","No","Yes","No","No","No","Yes","No","no","Fair to both you and your partner","Very satisfied","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat agree","Strongly disagree","Strongly disagree","Strongly agree","Somewhat agree","A little true about me","A little true about me","A little true about me","A little true about me","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","no",13,NA,NA,1,0,11,2,10,2,0,0
"163","","R_1FKRKl4CCYIfiS7",1796138,"Man",100,233,2020-10-11 09:05:00,"email","Saturday","Man",NA,"Somewhat disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Yes","No","No","Yes","Yes","No","No","No","No","No","Yes","No","No","no","Fair to both you and your partner","Very satisfied","No","Yes","Yes","No","No","No","No","Yes","Yes","No","Yes","Yes","Yes","No","Yes","No","no","Fair to both you and your partner","Very satisfied","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","A little true about me","A little true about me","A little true about me","A little true about me","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","no",6,2020-10-04 14:46:00,6.76319444444444,2,0,12,2,13,2,0,0
"164","","R_1FKRKl4CCYIfiS7",1796138,"Man",100,245,2020-10-11 17:07:00,"email","Sunday","Man",NA,"Somewhat disagree","Strongly disagree","Strongly disagree","Somewhat disagree","Strongly disagree","Strongly disagree","Yes","No","No","Yes","Yes","No","No","No","Yes","No","No","No","No","no","Fair to both you and your partner","Very satisfied","No","Yes","Yes","No","No","No","No","Yes","Yes","No","Yes","No","Yes","No","Yes","Yes","no","Fair to both you and your partner","Very satisfied","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Somewhat agree","Strongly agree","A little true about me","A little true about me","A little true about me","A little true about me","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","No. I don't work on weekends, so the questions about work don't apply to weekends.",8,2020-10-04 17:26:00,6.98680555555556,2,0,13,2,14,2,0,0
"165","","R_2qgfJUd60eAGeNi",2048975,"",100,179,2020-09-28 17:29:00,"email","Monday","Man",NA,"Strongly agree","Strongly disagree","Strongly disagree","Neither agree nor disagree","Strongly disagree","Strongly disagree","Yes","No","Yes","Yes","No","No","No","No","Yes","No","No","No","No","","Fair to both you and your partner","Neither satisfied nor dissatisfied","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","Fair to both you and your partner","Neither satisfied nor dissatisfied","Strongly disagree","Somewhat agree","Strongly agree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","No",3,NA,NA,1,0,1,1,1,1,0,0
"166","","R_2qgfJUd60eAGeNi",2048975,"Man",100,265,2020-09-29 18:28:00,"email","Tuesday","Man",NA,"Somewhat agree","Strongly disagree","Strongly disagree","Neither agree nor disagree","Strongly disagree","Strongly disagree","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No.","Fair to both you and your partner","Neither satisfied nor dissatisfied","No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","No.","Fair to both you and your partner","Neither satisfied nor dissatisfied","Strongly disagree","Strongly disagree","Strongly disagree","Somewhat disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Neither agree nor disagree","Neither agree nor disagree","Strongly disagree","Strongly disagree","None",11,NA,NA,1,0,2,1,2,1,0,0
"167","","R_2qgfJUd60eAGeNi",2048975,"Man",100,1555,2020-09-30 17:51:00,"email","Wednesday","Man",NA,"Strongly agree","Strongly disagree","Strongly disagree","Neither agree nor disagree","Strongly disagree","Strongly disagree","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","No","No","No","Very fair to me","Very satisfied","No","Yes","No","No","No","No","Yes","Yes","No","No","No","No","Yes","No","Yes","Yes","No","Very fair to me","Very satisfied","Somewhat disagree","Somewhat agree","Neither agree nor disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Strongly disagree","Strongly agree","Strongly agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","No",13,NA,NA,1,0,3,1,3,1,0,0
"168","","R_2qgfJUd60eAGeNi",2048975,"Man",100,476,2020-10-01 21:23:00,"email","Thursday","Man",NA,"Somewhat agree","Strongly disagree","Strongly disagree","Somewhat agree","Strongly disagree","Strongly disagree","Yes","No","No","Yes","Yes","No","Yes","No","Yes","No","No","No","No","No","Fair to both you and your partner","Very satisfied","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","Fair to both you and your partner","Neither satisfied nor dissatisfied","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","No",9,NA,NA,1,0,4,1,4,1,0,0
